State,County,Year,median_aqi,sample_weight,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races,Median_Household_Income,Total_Population,Land_Area_SqMi,population_density,Region,Division,log_population_density,log_median_income,total_minority_pct
Washington,Walla Walla,2025,25,1.0,23.8,67.7,1.6,0.3,1.8,4.1,74202.0,62161,1270.033,48.9443975077813,West,Pacific,3.9109103367975537,11.214546382970113,25.400000000000002
Washington,Whatcom,2025,30,1.0,10.6,75.7,0.9,1.6,4.4,6.2,81784.0,230503,2107.949,109.34941974402606,West,Pacific,4.70365187436564,11.31183690443685,11.5
Washington,Whitman,2025,20,1.0,8.1,73.5,1.4,0.3,6.8,8.6,55406.0,47003,2159.262,21.768085577387087,West,Pacific,3.125359800009929,10.922443170120099,9.5
Washington,Yakima,2025,34,1.0,52.4,39.4,0.6,2.3,1.1,3.5,70656.0,257152,4294.512,59.87921328430332,West,Pacific,4.108891791070187,11.165578310196713,53.0
West Virginia,Berkeley,2025,40,0.7055555555555556,6.4,79.7,7.1,0.1,1.0,5.0,80815.0,129514,321.147,403.28572273756254,South,South Atlantic,6.002121862487601,11.29991787084391,13.5
West Virginia,Brooke,2025,35,0.8833333333333333,1.4,92.4,1.5,0.0,0.7,4.0,54316.0,21805,89.196,244.46163505089916,South,South Atlantic,5.503140662317628,10.902574121818684,2.9
West Virginia,Cabell,2025,41,1.0,1.8,88.8,4.1,0.1,1.2,3.9,55832.0,92739,281.024,330.00384308813483,South,South Atlantic,5.802129985847833,10.930102460696988,5.8999999999999995
West Virginia,Greenbrier,2025,42,0.6722222222222223,1.9,91.7,2.3,0.1,0.7,3.2,48218.0,32386,1019.823,31.75649107737323,South,South Atlantic,3.4891011432778942,10.783487674309246,4.199999999999999
West Virginia,Hancock,2025,42,1.0,1.7,92.0,1.8,0.0,0.5,3.5,61466.0,28431,82.61,344.15930274785137,South,South Atlantic,5.844006057554196,11.026239455390717,3.5
West Virginia,Harrison,2025,32,0.3333333333333333,2.3,91.8,1.5,0.1,0.8,3.5,60377.0,64984,416.008,156.20853445126056,South,South Atlantic,5.057573168923857,11.008363516700205,3.8
West Virginia,Kanawha,2025,40,1.0,1.6,85.9,4.8,0.1,1.1,6.1,60943.0,176537,901.714,195.7793712862393,South,South Atlantic,5.282083158424076,11.017694280077595,6.4
West Virginia,Marion,2025,34,0.3277777777777778,1.6,91.0,2.5,0.0,0.6,3.9,67370.0,55909,308.785,181.06125621387048,South,South Atlantic,5.204343203052626,11.117955093954706,4.1
West Virginia,Marshall,2025,41,0.8555555555555555,1.2,92.9,0.3,0.1,0.3,4.1,59169.0,29865,305.431,97.77985862600718,South,South Atlantic,4.59289372391088,10.988153035071614,1.5
West Virginia,Monongalia,2025,43,0.7166666666666667,3.2,85.8,3.1,0.1,3.5,3.7,65346.0,107163,360.092,297.5989469357831,South,South Atlantic,5.699101358427013,11.087451508303742,6.300000000000001
West Virginia,Ohio,2025,42,0.75,1.7,89.8,3.3,0.1,0.5,4.5,57094.0,41582,105.83,392.9131626192951,South,South Atlantic,5.976130485562994,10.95245431131383,5.0
West Virginia,Tucker,2025,38,1.0,0.5,96.9,0.0,0.0,0.0,2.6,53358.0,6654,419.044,15.879000773188496,South,South Atlantic,2.826070291514509,10.884779198627696,0.5
West Virginia,Wood,2025,39,0.7722222222222223,1.5,93.6,1.1,0.1,0.4,3.0,57810.0,83407,366.5,227.5770804911323,South,South Atlantic,5.431873486015553,10.964917050076522,2.6
Wisconsin,Ashland,2025,39,1.0,3.0,81.3,0.5,9.3,0.7,5.1,62462.0,16080,1044.97,15.388001569423045,Midwest,East North Central,2.7965494554512205,11.04231365081754,3.5
Wisconsin,Brown,2025,37,1.0,10.3,77.3,2.4,1.5,3.3,4.8,79649.0,270892,530.092,511.02827433728487,Midwest,East North Central,6.238379846829766,11.285384760331572,12.700000000000001
Wisconsin,Columbia,2025,42,0.5055555555555555,4.1,90.3,1.6,0.4,0.8,2.6,85351.0,58272,765.6,76.1128526645768,Midwest,East North Central,4.345269967902856,11.354527444615577,5.699999999999999
Wisconsin,Dane,2025,40,1.0,7.8,75.8,5.1,0.1,6.1,4.6,89975.0,572674,1196.496,478.6259210227197,Midwest,East North Central,6.173006468862837,11.407287132947232,12.899999999999999
Wisconsin,Dodge,2025,39,1.0,6.7,87.3,2.5,0.3,0.5,2.5,75929.0,88742,875.699,101.33847360794064,Midwest,East North Central,4.628285688354056,11.237553972095531,9.2
Wisconsin,Door,2025,40,0.5055555555555555,4.2,91.5,0.0,0.4,0.5,3.4,74795.0,30445,481.936,63.172288436638894,Midwest,East North Central,4.161571473221589,11.22250631680856,4.2
Wisconsin,Eau Claire,2025,38,1.0,3.2,87.2,1.2,0.2,4.1,3.5,74546.0,107116,637.922,167.91394559209434,Midwest,East North Central,5.129389387557994,11.219171663488467,4.4
Wisconsin,Fond du Lac,2025,39,0.5111111111111111,6.8,86.0,1.7,0.1,1.8,3.0,74275.0,104137,719.566,144.7219574021007,Midwest,East North Central,4.981700404675048,11.215529700330809,8.5
Wisconsin,Forest,2025,41,0.9833333333333332,2.2,77.7,0.4,10.6,0.1,7.5,61071.0,9369,1014.266,9.237221793888388,Midwest,East North Central,2.3260302736097778,11.019792400735156,2.6
Wisconsin,Grant,2025,37,1.0,2.6,93.0,1.5,0.1,0.7,1.9,66858.0,51770,1146.877,45.139975777698915,Midwest,East North Central,3.831679727771454,11.11032624627511,4.1
Wisconsin,Jackson,2025,29,0.8333333333333334,3.7,85.3,1.9,4.5,0.5,3.6,68110.0,20981,987.915,21.237657085882898,Midwest,East North Central,3.1017871169752285,11.128879324235363,5.6
Wisconsin,Jefferson,2025,41,0.5111111111111111,8.5,87.0,0.9,0.1,0.6,2.7,83750.0,86003,556.492,154.54489911804663,Midwest,East North Central,5.0469344302508095,11.335591449687312,9.4
Wisconsin,Kenosha,2025,40,1.0,15.2,71.5,5.9,0.1,1.8,4.7,81239.0,168438,271.833,619.6377923210206,Midwest,East North Central,6.430747646584629,11.305150706411276,21.1
Wisconsin,Kewaunee,2025,41,0.5111111111111111,4.1,92.0,0.4,0.1,0.5,2.6,82725.0,20664,342.454,60.34095090143494,Midwest,East North Central,4.116447660708676,11.323277132789812,4.5
Wisconsin,La Crosse,2025,40,0.5111111111111111,2.7,87.4,1.5,0.2,4.5,3.4,73013.0,120488,451.807,266.68024178465583,Midwest,East North Central,5.589793140498177,11.198392786467558,4.2
Wisconsin,Manitowoc,2025,37,0.5111111111111111,5.5,87.3,0.8,0.2,2.4,3.4,69148.0,81406,589.302,138.1396974726032,Midwest,East North Central,4.935478446226948,11.144004414042678,6.3
Wisconsin,Marathon,2025,36,1.0,3.5,86.2,0.6,0.1,5.7,3.6,77884.0,138403,1545.194,89.56998279827647,Midwest,East North Central,4.506122842459451,11.262975819235512,4.1
Wisconsin,Milwaukee,2025,41,1.0,17.0,48.1,25.4,0.3,4.8,4.1,64435.0,926331,241.457,3836.422220105443,Midwest,East North Central,8.252556123313614,11.073412242722492,42.4
Wisconsin,Monroe,2025,31,0.6722222222222223,5.8,88.1,1.5,0.7,0.8,3.1,69467.0,46208,900.904,51.290703559979754,Midwest,East North Central,3.956818603071843,11.148607098646218,7.3
Wisconsin,Outagamie,2025,38,1.0,5.3,84.9,1.5,0.9,3.7,3.5,85069.0,192826,637.557,302.4451147113121,Midwest,East North Central,5.715200752996932,11.351217970875567,6.8
Wisconsin,Ozaukee,2025,35,1.0,3.7,89.2,1.5,0.1,2.2,3.0,96996.0,92966,233.011,398.9768723364991,Midwest,East North Central,5.991406726277638,11.482425019521845,5.2
Wisconsin,Racine,2025,41,0.5111111111111111,15.1,68.6,10.3,0.2,1.1,4.2,78096.0,197532,332.611,593.8829443403856,Midwest,East North Central,6.388364653990279,11.265694118126929,25.4
Wisconsin,Rock,2025,42,0.5111111111111111,10.1,79.6,4.6,0.0,1.1,4.2,75673.0,164350,718.167,228.84649392133028,Midwest,East North Central,5.437411668367484,11.234176704733272,14.7
Wisconsin,Sauk,2025,34,1.0,6.8,86.3,0.8,0.5,0.4,4.4,79541.0,66009,831.587,79.37714274032663,Midwest,East North Central,4.386729841491098,11.284027890973322,7.6
Wisconsin,Sheboygan,2025,41,0.5111111111111111,7.8,80.8,2.1,0.1,5.8,3.1,73094.0,117991,511.519,230.6678735296245,Midwest,East North Central,5.445304766363507,11.19950156302581,9.9
Wisconsin,Taylor,2025,37,1.0,3.0,93.8,0.3,0.1,0.3,1.8,69350.0,20024,975.052,20.536340625935846,Midwest,East North Central,3.069741769920439,11.146921425742978,3.3
Wisconsin,Vilas,2025,41,0.5111111111111111,2.3,84.8,0.3,8.1,0.4,3.9,68431.0,23647,857.71,27.569924566578447,Midwest,East North Central,3.3523545759374267,11.13358121731339,2.5999999999999996
Wisconsin,Walworth,2025,44,0.5111111111111111,12.1,83.1,0.7,0.1,0.8,2.8,80520.0,105657,555.433,190.22456353871664,Midwest,East North Central,5.253448462756464,11.296260879753728,12.799999999999999
Wisconsin,Waukesha,2025,41,1.0,5.7,85.0,1.5,0.1,3.9,3.2,106076.0,411762,549.725,749.0326981672654,Midwest,East North Central,6.620116803136364,11.571911097318099,7.2
Wyoming,Albany,2025,50,1.0,10.6,79.9,1.0,0.2,3.6,4.4,61917.0,38249,4274.175,8.948861476191311,West,Mountain,2.2974581201201327,11.033550057477486,11.6
Wyoming,Campbell,2025,43,1.0,9.7,84.2,0.3,0.8,0.2,4.6,89869.0,47240,4802.065,9.83743452035739,West,Mountain,2.383006300137532,11.406108333406802,10.0
Wyoming,Carbon,2025,7,1.0,18.3,75.4,1.4,0.7,0.2,3.9,70511.0,14463,7897.746,1.8312819885572416,West,Mountain,1.0407296085720446,11.163524004997994,19.7
Wyoming,Converse,2025,41,1.0,8.2,87.2,0.6,0.0,0.2,3.8,81558.0,13762,4254.995,3.234316374049793,West,Mountain,1.4432218921813296,11.309069702563303,8.799999999999999
Wyoming,Fremont,2025,48,1.0,6.9,68.7,0.5,17.5,0.3,5.1,64904.0,39533,9183.59,4.304743569780445,West,Mountain,1.668601433438737,11.0806645340749,7.4
Wyoming,Johnson,2025,42,1.0,4.3,90.0,0.0,1.7,0.5,2.9,64871.0,8686,4154.152,2.090920120400024,West,Mountain,1.128468820176138,11.080155961534562,4.3
Wyoming,Laramie,2025,47,1.0,15.8,74.9,2.1,0.4,1.0,4.1,80173.0,101060,2685.864,37.626625920001906,West,Mountain,3.65394182934817,11.291942078818346,17.900000000000002
Wyoming,Lincoln,2025,10,1.0,5.5,90.8,0.0,0.3,0.3,2.7,89330.0,20486,4075.337,5.026823548580154,West,Mountain,1.7962200972480673,11.400092656695884,5.5
Wyoming,Natrona,2025,44,1.0,9.5,84.6,0.5,0.3,0.6,4.1,72156.0,79977,5340.537,14.975460332921577,West,Mountain,2.771053815680767,11.18658572082757,10.0
Wyoming,Park,2025,14,1.0,6.0,86.9,0.2,0.2,0.4,3.9,73035.0,30449,6939.039,4.388071604727974,West,Mountain,1.684187548127215,11.19869405728491,6.2
Wyoming,Platte,2025,14,0.9944444444444444,8.8,85.0,0.3,0.4,0.0,4.9,67718.0,8612,2081.459,4.137482410174786,West,Mountain,1.636563156006231,11.123107302438243,9.100000000000001
Wyoming,Sheridan,2025,33,0.9722222222222222,5.0,89.2,0.7,0.6,1.0,3.0,71388.0,32055,2523.361,12.703295327145026,West,Mountain,2.6176363387383197,11.175885066975907,5.7
Wyoming,Sublette,2025,47,1.0,7.3,86.5,0.1,0.2,0.0,5.3,83597.0,8838,4886.482,1.8086631650336584,West,Mountain,1.0327086281636293,11.333762913261442,7.3999999999999995
Wyoming,Sweetwater,2025,45,1.0,16.8,76.8,1.3,0.5,0.5,3.3,75034.0,41542,10426.98,3.98408743471264,West,Mountain,1.6062503244116593,11.22569662312727,18.1
Wyoming,Teton,2025,45,1.0,15.3,77.6,0.4,0.3,1.6,4.0,124172.0,23396,3996.846,5.853615575881583,West,Mountain,1.9247763343220516,11.729422980231321,15.700000000000001
Wyoming,Uinta,2025,10,0.4833333333333333,10.1,85.8,0.6,0.1,0.2,3.1,82980.0,20644,2081.721,9.916794805836131,West,Mountain,2.3903024112834497,11.326354893886858,10.7
Wyoming,Washakie,2025,10,1.0,14.1,80.6,0.1,0.2,0.3,4.4,65714.0,7703,2238.679,3.4408684764541944,West,Mountain,1.4908499601213978,11.093067271574427,14.2
