State,County,Year,median_aqi,sample_weight,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races,Median_Household_Income,Total_Population,Land_Area_SqMi,population_density,Region,Division,log_population_density,log_median_income,total_minority_pct,Division_East North Central,Division_East South Central,Division_Middle Atlantic,Division_Mountain,Division_New England,Division_Pacific,Division_South Atlantic,Division_West North Central,Division_West South Central,interaction_income_Division_East North Central,interaction_density_Division_East North Central,interaction_income_Division_East South Central,interaction_density_Division_East South Central,interaction_income_Division_Middle Atlantic,interaction_density_Division_Middle Atlantic,interaction_income_Division_Mountain,interaction_density_Division_Mountain,interaction_income_Division_New England,interaction_density_Division_New England,interaction_income_Division_Pacific,interaction_density_Division_Pacific,interaction_income_Division_South Atlantic,interaction_density_Division_South Atlantic,interaction_income_Division_West North Central,interaction_density_Division_West North Central,interaction_income_Division_West South Central,interaction_density_Division_West South Central
South Dakota,Meade,2025,42,1.0,4.9,85.0,1.7,1.6,0.7,5.4,74790.0,30546,3470.934,8.800513060749642,Midwest,West North Central,2.282434737443867,11.222452835867818,6.6000000000000005,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.222452835867818,2.282434737443867,0.0,0.0
South Dakota,Minnehaha,2025,36,1.0,6.6,78.6,6.3,1.8,1.6,4.9,76880.0,203289,806.841,251.95670522444945,Midwest,West North Central,5.533218348488804,11.250014050843658,12.899999999999999,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.250014050843658,5.533218348488804,0.0,0.0
South Dakota,Pennington,2025,31,1.0,5.7,77.8,1.1,6.0,1.2,7.5,74517.0,113512,2776.765,40.8792245652765,Midwest,West North Central,3.734789870197598,11.218795985922732,6.800000000000001,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.218795985922732,3.734789870197598,0.0,0.0
Tennessee,Anderson,2025,42,0.6777777777777778,4.1,86.4,3.3,0.2,1.4,4.0,66183.0,79153,337.206,234.73188496052856,South,East South Central,5.462695078521044,11.100194020870019,7.3999999999999995,False,True,False,False,False,False,False,False,False,0.0,0.0,11.100194020870019,5.462695078521044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Blount,2025,46,1.0,4.7,88.5,2.5,0.1,0.8,3.0,77365.0,139333,558.82,249.3343115851258,South,East South Central,5.522797270885164,11.25630268658185,7.2,False,True,False,False,False,False,False,False,False,0.0,0.0,11.25630268658185,5.522797270885164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Claiborne,2025,36,1.0,1.7,94.0,0.6,0.1,0.6,2.9,49379.0,32466,434.604,74.70248778198084,South,East South Central,4.3268110236019615,10.807300762899171,2.3,False,True,False,False,False,False,False,False,False,0.0,0.0,10.807300762899171,4.3268110236019615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Davidson,2025,50,1.0,13.9,53.2,24.3,0.1,3.4,4.6,77853.0,715388,503.477,1420.8950955058524,South,East South Central,7.259745835142461,11.262590556802822,38.2,False,True,False,False,False,False,False,False,False,0.0,0.0,11.262590556802822,7.259745835142461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,DeKalb,2025,35,1.0,7.7,87.0,1.5,0.2,1.1,2.3,53153.0,20959,304.415,68.85008951595682,South,East South Central,4.246351367247702,10.880948639640087,9.2,False,True,False,False,False,False,False,False,False,0.0,0.0,10.880948639640087,4.246351367247702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Dyer,2025,34,1.0,4.0,76.9,15.0,0.1,0.6,3.4,58154.0,36508,512.351,71.25583828273976,South,East South Central,4.2802131304093765,10.970867138773139,19.0,False,True,False,False,False,False,False,False,False,0.0,0.0,10.970867138773139,4.2802131304093765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Hamilton,2025,45,1.0,8.0,68.3,16.9,0.1,2.1,4.1,76183.0,376192,542.164,693.8712271563586,South,East South Central,6.543726543730358,11.240906745873882,24.9,False,True,False,False,False,False,False,False,False,0.0,0.0,11.240906745873882,6.543726543730358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Jefferson,2025,42,0.6777777777777778,4.7,89.6,1.5,0.1,0.5,3.0,66114.0,56864,275.152,206.66395301506077,South,East South Central,5.335921162690759,11.099150928990923,6.2,False,True,False,False,False,False,False,False,False,0.0,0.0,11.099150928990923,5.335921162690759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Knox,2025,46,1.0,6.3,79.1,8.0,0.1,2.3,3.7,74222.0,494148,508.325,972.1103624649584,South,East South Central,6.880497500692176,11.214829354169575,14.3,False,True,False,False,False,False,False,False,False,0.0,0.0,11.214829354169575,6.880497500692176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Lawrence,2025,34,0.9555555555555556,2.8,92.1,1.4,0.0,0.4,3.3,54706.0,45385,617.13,73.54204138512145,South,East South Central,4.311363280114552,10.909746950972057,4.199999999999999,False,True,False,False,False,False,False,False,False,0.0,0.0,10.909746950972057,4.311363280114552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Loudon,2025,41,1.0,10.4,85.2,1.2,0.1,0.9,1.8,84185.0,58580,229.272,255.50437907812557,South,East South Central,5.547145736894431,11.340783915622051,11.6,False,True,False,False,False,False,False,False,False,0.0,0.0,11.340783915622051,5.547145736894431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Madison,2025,33,1.0,5.2,53.4,36.2,0.1,1.0,3.7,60042.0,99295,557.174,178.21183328726755,South,East South Central,5.1885685323298105,11.002816251187978,41.400000000000006,False,True,False,False,False,False,False,False,False,0.0,0.0,11.002816251187978,5.1885685323298105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Maury,2025,34,0.9666666666666668,8.1,76.3,10.3,0.1,1.0,3.9,76130.0,107791,613.129,175.8047653919485,South,East South Central,5.1750461034146715,11.240210819640234,18.4,False,True,False,False,False,False,False,False,False,0.0,0.0,11.240210819640234,5.1750461034146715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,McMinn,2025,37,0.9611111111111112,4.6,85.8,3.2,0.0,0.8,5.4,61470.0,54884,430.117,127.60248955516754,South,East South Central,4.856726170521018,11.02632079786699,7.8,False,True,False,False,False,False,False,False,False,0.0,0.0,11.02632079786699,4.856726170521018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Montgomery,2025,31,0.9777777777777776,11.4,59.3,19.2,0.1,2.6,6.8,75613.0,234153,539.169,434.2849830016192,South,East South Central,6.076000949919576,11.233396730208149,30.6,False,True,False,False,False,False,False,False,False,0.0,0.0,11.233396730208149,6.076000949919576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Putnam,2025,30,0.9722222222222222,8.4,85.0,2.4,0.1,1.1,2.8,58912.0,82558,401.106,205.82589141025065,South,East South Central,5.331877335040369,10.983817058359136,10.8,False,True,False,False,False,False,False,False,False,0.0,0.0,10.983817058359136,5.331877335040369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Roane,2025,29,0.9777777777777776,2.5,90.3,2.6,0.1,0.7,3.8,71885.0,55208,360.768,153.02909348944476,South,East South Central,5.0371415033333555,11.182836809867954,5.1,False,True,False,False,False,False,False,False,False,0.0,0.0,11.182836809867954,5.0371415033333555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Sevier,2025,41,1.0,9.6,85.1,1.1,0.1,1.3,2.3,62581.0,99652,592.512,168.1856232447613,South,East South Central,5.13099647455946,11.044232975804555,10.7,False,True,False,False,False,False,False,False,False,0.0,0.0,11.044232975804555,5.13099647455946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Shelby,2025,45,1.0,8.8,32.7,52.3,0.0,2.9,2.7,63767.0,919173,761.263,1207.4315972272393,South,East South Central,7.097078597157457,11.063006776107759,61.099999999999994,False,True,False,False,False,False,False,False,False,0.0,0.0,11.063006776107759,7.097078597157457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Sullivan,2025,42,1.0,2.6,91.6,2.0,0.1,0.7,2.6,58807.0,160624,413.544,388.4084885767899,South,East South Central,5.96462889181912,10.982033179053923,4.6,False,True,False,False,False,False,False,False,False,0.0,0.0,10.982033179053923,5.96462889181912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Sumner,2025,44,0.9833333333333332,7.2,78.6,8.4,0.1,1.6,3.5,90301.0,204424,529.454,386.10341974940224,South,East South Central,5.958691891823584,11.410914887554046,15.600000000000001,False,True,False,False,False,False,False,False,False,0.0,0.0,11.410914887554046,5.958691891823584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Williamson,2025,40,0.6777777777777778,6.0,80.9,3.9,0.1,5.3,3.3,135594.0,260351,582.865,446.674615905913,South,East South Central,6.104066664747167,11.817427780652258,9.9,False,True,False,False,False,False,False,False,False,0.0,0.0,11.817427780652258,6.104066664747167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Wilson,2025,39,0.6666666666666666,6.5,79.3,7.1,0.0,2.2,3.6,95839.0,158805,571.088,278.07448239150534,South,East South Central,5.6314787081700795,11.470435413349277,13.6,False,True,False,False,False,False,False,False,False,0.0,0.0,11.470435413349277,5.6314787081700795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Texas,Atascosa,2025,45,0.8722222222222222,65.4,31.0,1.1,0.4,0.6,1.3,70770.0,51008,1219.542,41.82553778385657,South,West South Central,3.757134601839604,11.167204591251192,66.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.167204591251192,3.757134601839604
Texas,Bell,2025,47,1.0,26.3,42.4,21.5,0.1,2.9,5.8,68865.0,386897,1053.831,367.1338193695194,South,West South Central,5.9084465116591645,11.139917866410599,47.8,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.139917866410599,5.9084465116591645
Texas,Bexar,2025,53,1.0,59.7,26.2,7.4,0.1,3.2,2.8,72341.0,2067341,1240.325,1666.7736278797895,South,West South Central,7.419244859008253,11.189160152345366,67.10000000000001,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.189160152345366,7.419244859008253
Texas,Bowie,2025,47,1.0,8.6,60.9,24.7,0.3,1.4,3.8,59803.0,92115,884.939,104.09192046005433,South,West South Central,4.6548354001424865,10.998827827333818,33.3,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.998827827333818,4.6548354001424865
Texas,Brazoria,2025,33,1.0,31.6,41.6,15.9,0.2,7.4,2.9,97993.0,391255,1363.27,286.99743997887435,South,West South Central,5.662951591134197,11.492661531288617,47.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.492661531288617,5.662951591134197
Texas,Brazos,2025,43,1.0,27.4,53.0,10.1,0.1,5.8,3.1,58553.0,242311,586.138,413.4026457933114,South,West South Central,6.026838075561261,10.977704684369517,37.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.977704684369517,6.026838075561261
Texas,Brewster,2025,44,1.0,42.1,51.3,0.6,0.0,1.9,4.0,56212.0,9503,6183.763,1.53676652873016,South,West South Central,0.9308902498669387,10.936903325858172,42.7,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.936903325858172,0.9308902498669387
Texas,Cameron,2025,55,1.0,89.3,8.7,0.5,0.1,0.8,0.4,52601.0,426120,891.719,477.86354221453166,South,West South Central,6.171415676270528,10.87050942081664,89.8,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87050942081664,6.171415676270528
Texas,Collin,2025,39,1.0,16.1,49.6,10.8,0.2,18.7,4.0,121600.0,1163337,841.267,1382.8392175135837,South,West South Central,7.232616957112314,11.7085004721646,26.900000000000002,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7085004721646,7.232616957112314
Texas,Culberson,2025,24,0.1111111111111111,78.0,17.4,0.2,2.9,1.2,0.2,58777.0,2195,3812.156,0.5757896581357111,South,West South Central,0.4547565168784255,10.981522914215407,78.2,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.981522914215407,0.4547565168784255
Texas,Dallas,2025,53,1.0,41.3,26.4,22.1,0.1,7.0,2.7,76547.0,2621179,873.2,3001.8082913421895,South,West South Central,8.007303226898642,11.245673274029956,63.4,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.245673274029956,8.007303226898642
Texas,Denton,2025,47,1.0,20.5,52.4,10.7,0.1,11.0,4.5,111498.0,979561,878.698,1114.7868778579216,South,West South Central,7.017315155042868,11.621770901232226,31.2,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.621770901232226,7.017315155042868
Texas,Ector,2025,43,1.0,63.5,28.7,4.2,0.1,1.1,2.1,71536.0,164654,897.884,183.380035728446,South,West South Central,5.216999039146576,11.177970077351677,67.7,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.177970077351677,5.216999039146576
Texas,El Paso,2025,74,1.0,82.7,11.0,3.0,0.2,1.2,1.5,59806.0,870779,1013.491,859.1876987560817,South,West South Central,6.757150619801071,10.99887798994429,85.7,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99887798994429,6.757150619801071
Texas,Ellis,2025,33,1.0,28.2,52.7,14.4,0.1,0.8,3.2,99595.0,213160,935.704,227.8070842916136,South,West South Central,5.432879221839301,11.50887728212366,42.6,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.50887728212366,5.432879221839301
Texas,Galveston,2025,48,1.0,26.4,54.0,11.9,0.2,3.4,3.7,86105.0,358990,379.411,946.1771008220636,South,West South Central,6.853486088185123,11.363334374398987,38.3,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.363334374398987,6.853486088185123
Texas,Gregg,2025,36,1.0,20.2,54.7,17.6,0.3,1.3,5.7,66550.0,125480,273.38,458.9948057648694,South,West South Central,6.131215197603886,11.105723850006383,37.8,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.105723850006383,6.131215197603886
Texas,Harris,2025,63,1.0,44.0,26.6,18.6,0.1,7.3,3.0,74983.0,4838303,1707.017,2834.3613449661016,South,West South Central,7.949924666581538,11.225030036426322,62.6,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.225030036426322,7.949924666581538
Texas,Harrison,2025,45,1.0,14.8,60.5,20.3,0.1,0.5,3.5,66103.0,70155,900.059,77.94489027941502,South,West South Central,4.368750017637114,11.09898453838102,35.1,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09898453838102,4.368750017637114
Texas,Hidalgo,2025,54,1.0,91.9,6.0,0.6,0.1,1.0,0.3,54338.0,891977,1571.195,567.7061090443898,South,West South Central,6.343363796376369,10.902997480161027,92.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.902997480161027,6.343363796376369
Texas,Hood,2025,37,1.0,13.8,80.8,1.1,0.3,0.7,3.0,88160.0,65894,420.738,156.6152807685543,South,West South Central,5.060157131914875,11.386919967335114,14.9,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.386919967335114,5.060157131914875
Texas,Hunt,2025,33,1.0,21.5,65.0,7.8,0.3,1.4,3.7,71938.0,108972,840.421,129.66358527452311,South,West South Central,4.87262596876156,11.183573816680386,29.3,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.183573816680386,4.87262596876156
Texas,Jefferson,2025,52,1.0,24.1,36.3,32.7,0.1,3.8,2.6,60026.0,253878,876.735,289.5721055963318,South,West South Central,5.671851757528021,11.002549739984602,56.800000000000004,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.002549739984602,5.671851757528021
Texas,Johnson,2025,34,1.0,25.3,64.6,5.1,0.2,1.1,3.3,84859.0,195597,725.05,269.7703606647818,South,West South Central,5.601271084031605,11.348758118756315,30.4,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.348758118756315,5.601271084031605
Texas,Karnes,2025,4,1.0,53.4,34.7,9.3,0.1,0.3,2.2,60214.0,14968,747.752,20.01733194963036,South,West South Central,3.0453474282599076,11.00567676969458,62.7,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.00567676969458,3.0453474282599076
Texas,Kaufman,2025,45,1.0,27.4,48.8,18.4,0.1,1.8,3.3,89485.0,172604,780.692,221.0910320587376,South,West South Central,5.403087352141621,11.40183746744634,45.8,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.40183746744634,5.403087352141621
Texas,Kleberg,2025,49,0.6666666666666666,71.4,20.8,3.6,0.2,1.3,2.4,61292.0,30579,881.306,34.69736958559229,South,West South Central,3.5750770049951632,11.023420922907922,75.0,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.023420922907922,3.5750770049951632
Texas,Lubbock,2025,25,1.0,36.2,51.5,6.7,0.1,2.4,2.7,64155.0,318884,895.602,356.05548000116124,South,West South Central,5.87789117587107,11.069072896457268,42.900000000000006,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.069072896457268,5.87789117587107
Texas,Maverick,2025,41,1.0,94.8,2.9,0.2,1.5,0.5,0.2,49568.0,58082,1279.476,45.39514613795022,South,West South Central,3.837194844664396,10.8111209173191,95.0,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8111209173191,3.837194844664396
Texas,McLennan,2025,52,1.0,27.0,54.1,13.5,0.1,1.7,3.3,66643.0,266067,1036.69,256.6504933972547,South,West South Central,5.5516039897627145,11.10712029904896,40.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.10712029904896,5.5516039897627145
Texas,Montgomery,2025,55,1.0,27.9,58.7,6.1,0.1,3.3,3.5,97701.0,684432,1042.11,656.7751964763797,South,West South Central,6.488863226258358,11.489677308650418,34.0,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.489677308650418,6.488863226258358
Texas,Navarro,2025,48,1.0,32.1,50.5,9.1,0.2,0.8,6.5,63111.0,54711,1009.702,54.18529427494449,South,West South Central,4.010696509727518,11.052666204774926,41.2,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.052666204774926,4.010696509727518
Texas,Nueces,2025,55,1.0,62.5,29.3,3.5,0.1,2.3,1.9,66897.0,352955,839.246,420.5620282968284,South,West South Central,6.0439669274613825,11.110924350303225,66.0,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.110924350303225,6.0439669274613825
Texas,Orange,2025,47,1.0,9.6,76.8,7.6,0.1,1.1,4.2,72104.0,85307,333.786,255.57393060224217,South,West South Central,5.54741685154976,11.185878668996171,17.2,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.185878668996171,5.54741685154976
Texas,Parker,2025,36,1.0,14.7,79.1,1.3,0.2,0.9,3.6,104443.0,165168,903.719,182.76477533392568,South,West South Central,5.213656544840785,11.556406321581765,16.0,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.556406321581765,5.213656544840785
Texas,Polk,2025,33,1.0,15.3,70.9,7.7,0.9,0.6,4.5,62259.0,52800,1057.045,49.95056974868619,South,West South Central,3.9308559421123177,11.039074443995599,23.0,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.039074443995599,3.9308559421123177
Texas,Potter,2025,16,1.0,39.3,42.2,10.2,0.2,4.7,3.1,53249.0,115975,908.39,127.67093429033784,South,West South Central,4.857258248306294,10.882753083571671,49.5,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.882753083571671,4.857258248306294
Texas,Randall,2025,42,1.0,24.6,66.5,3.1,0.2,1.7,3.3,83864.0,146070,912.711,160.03970588718664,South,West South Central,5.081650954995955,11.336963642128856,27.700000000000003,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336963642128856,5.081650954995955
Texas,Rockwall,2025,31,1.0,20.8,63.0,9.1,0.1,3.5,3.0,127981.0,123617,127.209,971.763004189955,South,West South Central,6.88014048025637,11.759644908013131,29.9,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.759644908013131,6.88014048025637
Texas,Smith,2025,35,1.0,20.9,57.5,16.3,0.1,1.7,3.2,74192.0,241740,921.473,262.3408390696201,South,West South Central,5.573449159182786,11.214425085082569,37.2,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.214425085082569,5.573449159182786
Texas,Tarrant,2025,56,1.0,30.3,42.0,17.3,0.1,6.1,3.6,84207.0,2167390,865.249,2504.9321062491836,South,West South Central,7.826416042610627,11.34104520759356,47.6,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34104520759356,7.826416042610627
Texas,Travis,2025,53,1.0,32.6,46.9,7.8,0.1,7.8,4.2,99611.0,1330015,994.294,1337.6476173043386,South,West South Central,7.199415142500866,11.509037918243036,40.4,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.509037918243036,7.199415142500866
Texas,Victoria,2025,31,1.0,48.1,42.4,5.5,0.1,1.2,2.2,70896.0,91413,882.087,103.63263487615168,South,West South Central,4.650455499873845,11.168983398507928,53.6,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.168983398507928,4.650455499873845
Texas,Webb,2025,48,1.0,95.0,3.6,0.4,0.0,0.5,0.2,63058.0,269294,3361.478,80.11178416160986,South,West South Central,4.395828254654652,11.051826075060216,95.4,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.051826075060216,4.395828254654652
Texas,Wilson,2025,7,1.0,39.9,54.8,2.0,0.1,0.6,1.8,94565.0,52781,803.734,65.66973650486355,South,West South Central,4.199751124392724,11.457053282403596,41.9,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.457053282403596,4.199751124392724
